appid,name,developer,publisher,score_rank,positive,negative,owners,average_forever,average_2weeks,initialprice,languages,genre,ccu,tags,Casual,NaN,Action,Accounting,Early Access,Utilities,Indie,Web,Development,Simulation,RPG,Strategy,Free to Play,Adventure,Movie,Violent,Animation & Modelling,Design & Illustration,Racing,Photo Editing,Video Production,MMO,Software,Audio,Sports,Education,has_multiplayer,has_dlc,Developer_score
509220,Save Jesus,Almighty Games,Almighty Games,,1819,202,"100,000 .. 200,000",240,0,199,English,"Casual, Indie",3,"{'Memes': 92, 'Illuminati': 57, 'Casual': 56, 'Anime': 45, 'Cold War': 44, 'Puzzle': 43, 'Indie': 40, 'Fantasy': 39, 'Physics': 29, 'Family Friendly': 27, 'World War II': 26, 'Gore': 26, 'Singleplayer': 26, 'Funny': 26, 'Horror': 26, 'Atmospheric': 24, 'Comedy': 22, 'Story Rich': 19, 'Simulation': 19, 'Hentai': 19}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
509980,BIGFOOT,CyberLight Game Studio,CyberLight Game Studio,,8771,2416,"500,000 .. 1,000,000",751,2,1999,"English, German, Russian, Ukrainian, French, Italian, Spanish - Spain, Arabic, Simplified Chinese, Korean, Polish, Portuguese, Turkish, Japanese","Action, Adventure, Indie, Early Access",403,"{'Early Access': 456, 'Horror': 414, 'Multiplayer': 403, 'Co-op': 356, 'Survival Horror': 352, 'Online Co-Op': 329, 'Survival': 322, 'Action': 287, 'Open World': 282, 'Atmospheric': 275, 'Psychological Horror': 259, 'FPS': 258, 'Supernatural': 257, 'Adventure': 256, 'Hunting': 255, 'First-Person': 248, 'Singleplayer': 246, 'Shooter': 245, 'Funny': 228, 'Multiple Endings': 224}",False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
510510,WWE 2K17,"Visual Concepts, Yuke's Co., LTD",2K,,1041,594,"200,000 .. 500,000",3496,0,4999,"English, French, Italian, German, Spanish - Spain, Arabic","Simulation, Sports",17,"{'Sports': 86, 'Wrestling': 71, 'Simulation': 58, 'Multiplayer': 54, 'Violent': 53, 'Fighting': 52, 'Action': 33, 'Character Customization': 29, 'Singleplayer': 27, 'Sexual Content': 6}",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,AAA
510840,Evolvation,"Eric Ruts, Jacob Kooiman",HyperReuts,,638,274,"1,000,000 .. 2,000,000",968,333,99,"English, French, Italian, German, Spanish - Spain, Arabic, Czech, Dutch, Polish, Portuguese, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Spanish - Latin America, Swedish, Traditional Chinese, Ukrainian","Action, Casual, Indie, Simulation",7,"{'Massively Multiplayer': 2562, 'Action': 45, 'Casual': 43, 'Indie': 42, 'Simulation': 41, 'Space': 26, 'Multiplayer': 15, 'Arcade': 10, 'Sci-fi': 8}",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,AAA
511470,Glass Masquerade,Onyx Lute,Onyx Lute,,5138,148,"1,000,000 .. 2,000,000",297,0,499,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Polish","Casual, Indie",21,"{'Puzzle': 422, 'Relaxing': 86, 'Casual': 82, 'Indie': 64, 'Atmospheric': 59, 'Great Soundtrack': 49, 'Beautiful': 40, 'Singleplayer': 20, '2D': 16}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
511680,Fate/EXTELLA,Marvelous Inc.,"XSEED Games, Marvelous USA, Inc., Marvelous",,3572,306,"100,000 .. 200,000",1492,0,3999,"English, Japanese, Korean, Traditional Chinese",Action,18,"{'Anime': 242, 'Action': 152, 'Hack and Slash': 116, 'Story Rich': 91, 'Female Protagonist': 79, 'Nudity': 78, 'JRPG': 72, 'Singleplayer': 70, 'Great Soundtrack': 66, 'Cute': 58, 'Sexual Content': 51, 'Visual Novel': 48, 'Fighting': 25, 'Dating Sim': 25, 'RPG': 23, 'Mature': 19, 'Multiplayer': 15, 'Fantasy': 11}",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
511740,Gal*Gun: Double Peace,"INTI CREATES CO., LTD.",PQube Limited,,1657,255,"100,000 .. 200,000",338,0,2999,"English, Japanese","Action, Adventure",5,"{'On-Rails Shooter': 298, 'Anime': 293, 'Dating Sim': 292, 'FPS': 286, 'Cute': 282, 'First-Person': 276, 'Funny': 276, 'Character Customization': 274, '3D': 271, 'Dark Humor': 263, 'Romance': 262, 'Sexual Content': 260, 'Choices Matter': 255, 'Multiple Endings': 255, 'Surreal': 255, 'Controller': 243, 'Conversation': 238, 'Singleplayer': 237, 'Action': 230, 'Cartoony': 221}",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
512060,Stay! Stay! Democratic People's Republic of Korea!,DEVGRU-P,DEVGRU-P,,513,34,"100,000 .. 200,000",0,0,999,English,"Adventure, Indie, RPG",2,"{'Memes': 78, 'Anime': 64, 'Visual Novel': 58, 'Nudity': 43, 'Sexual Content': 42, 'Psychological Horror': 40, 'Indie': 38, 'Adventure': 29, 'Dating Sim': 25, 'RPG': 23, 'Story Rich': 19, 'Parody ': 17, 'Gore': 10, 'Horror': 7, 'Comedy': 6, 'Mature': 6}",False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
512250,Oh...Sir!! The Insult Simulator,Vile Monarch,Good Shepherd Entertainment,,3061,296,"200,000 .. 500,000",94,0,199,English,"Indie, Simulation",5,"{'Indie': 71, 'Comedy': 71, 'Simulation': 61, 'Funny': 59, 'Multiplayer': 53, 'Local Multiplayer': 45, '2D': 29, 'Singleplayer': 24, 'Pixel Graphics': 20, 'Turn-Based': 16, 'Casual': 13, 'Strategy': 12, 'Action': 5, 'Nudity': 5}",True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
512640,Final Quest,RPG Video,Back To Basics Gaming,,66,95,"200,000 .. 500,000",284,0,99,English,"Indie, RPG",0,"{'Indie': 81, 'RPG': 22, 'RPGMaker': 12}",False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
512790,Quern - Undying Thoughts,Zadbox Entertainment,Zadbox Entertainment,,2449,207,"100,000 .. 200,000",56,0,2499,"English, French, Hungarian, Italian, German, Spanish - Spain, Russian, Czech, Polish, Simplified Chinese","Adventure, Indie",19,"{'Puzzle': 128, 'Adventure': 117, 'First-Person': 82, 'Exploration': 78, 'Indie': 72, 'Atmospheric': 62, 'Singleplayer': 57, 'Mystery': 56, 'Story Rich': 56, 'Difficult': 44, 'Relaxing': 37, 'Point & Click': 34, 'Walking Simulator': 29, 'Great Soundtrack': 25, 'Surreal': 17, 'Casual': 17, 'Open World': 16, 'Steampunk': 14, 'Classic': 12, 'Drama': 12}",True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
512900,Streets of Rogue,Matt Dabrowski,tinyBuild,,14179,529,"500,000 .. 1,000,000",1160,0,1999,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Portuguese - Brazil, Korean","Action, Adventure, Indie, RPG",290,"{'Rogue-lite': 294, 'RPG': 291, 'Action Roguelike': 286, 'Pixel Graphics': 273, 'Action': 255, 'Multiplayer': 253, 'Indie': 242, 'Rogue-like': 226, 'Co-op': 202, 'Adventure': 187, 'Funny': 140, 'Local Co-Op': 137, 'Stealth': 129, 'Great Soundtrack': 111, 'Online Co-Op': 110, '2D': 105, 'Procedural Generation': 99, 'Early Access': 89, 'Violent': 80, 'Gore': 79}",False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,AAA
513510,Intralism,KHB-Soft,KHB-Soft,,4262,605,"500,000 .. 1,000,000",225,0,299,"English, Russian, French, German, Spanish - Spain, Portuguese - Brazil, Danish, Traditional Chinese, Simplified Chinese, Dutch, Polish, Turkish, Ukrainian, Japanese","Action, Casual, Indie",12,"{'Music': 187, 'Rhythm': 122, 'Indie': 78, 'Level Editor': 63, 'Difficult': 60, 'Fast-Paced': 57, 'Multiplayer': 54, 'Arcade': 53, 'Casual': 48, 'Minimalist': 46, 'Action': 42, 'Music-Based Procedural Generation': 36, 'Anime': 23, 'Singleplayer': 7}",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
513570,Wooden House,GDNomad,Infernal Dream,,166,103,"100,000 .. 200,000",250,0,99,English,"Action, Adventure, Indie",3,"{'Walking Simulator': 120, 'Short': 114, 'Indie': 111, 'Dark': 108, 'Survival Horror': 105, 'Adventure': 97, 'First-Person': 75, 'Singleplayer': 72, 'PvE': 69, 'Ambient': 67, 'Nature': 61, 'Horror': 53, 'Funny': 50, 'Female Protagonist': 42, 'Illuminati': 40, 'Action': 39, 'Memes': 34, 'Tactical RPG': 32, 'Dark Humor': 30, 'Trading Card Game': 28}",False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
513590,So Many Cubes,exagongames,NewRealityGames,,41,100,"200,000 .. 500,000",281,0,99,English,"Action, Casual, Strategy, Early Access",1,"{'Early Access': 68, 'Casual': 24, 'Strategy': 23, 'Action': 23}",True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
513610,Madrobot X,NetoX,Sometimes You,,97,15,"100,000 .. 200,000",502,0,299,English,"Action, Casual, Indie",17,"{'Indie': 38, 'Action': 23, 'Casual': 22, ""Shoot 'Em Up"": 8}",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
513620,SkyTime,"Alexey Khazov, Cristian Ionescu, Lars van Dorenvanck, Brandon van Doorn, Joran Vergoessen, Admir Leka",Sometimes You,,118,71,"200,000 .. 500,000",225,0,99,English,"Action, Casual, Indie",49,"{'Indie': 40, 'Casual': 24, 'Action': 23, 'Platformer': 5, 'First-Person': 5}",True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
513710,SCUM,Gamepires,Gamepires,,49041,17126,"2,000,000 .. 5,000,000",3072,1474,3499,"English, German, Russian, Simplified Chinese, French, Spanish - Spain, Portuguese - Brazil, Spanish - Latin America, Traditional Chinese, Korean, Turkish, Japanese, Thai","Action, Adventure, Indie, Massively Multiplayer, Early Access",11193,"{'Survival': 933, 'Open World Survival Craft': 743, 'Multiplayer': 719, 'Open World': 701, 'Zombies': 612, 'Massively Multiplayer': 433, 'Action': 361, 'Early Access': 350, 'Adventure': 336, 'Crafting': 320, 'Realistic': 310, 'Nudity': 303, 'FPS': 238, 'Violent': 235, 'Singleplayer': 233, 'PvP': 199, 'Third Person': 196, 'Gore': 185, 'Indie': 181, 'RPG': 124}",False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,AAA
513780,Turbo Pug DX,"SnowFlame, Back To Basics Gaming",Back To Basics Gaming,,1330,378,"500,000 .. 1,000,000",222,0,99,English,"Casual, Indie",13,"{'Indie': 1633, 'Casual': 71, 'Runner': 65, 'Cute': 60, 'Pixel Graphics': 52, 'Funny': 43, 'Difficult': 41, 'Dog': 37, 'Adventure': 25, 'Platformer': 25, 'Singleplayer': 11, '2D': 10, 'Memes': 6}",True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
514540,HFH Discontinued  [Upgrading to 3D and Leaving Steam],HFH Crew,HFH Crew,,5,1,"100,000 .. 200,000",267,0,999,English,"Adventure, Indie, RPG",0,"{'Family Friendly': 237, 'Anime': 231, 'Cartoony': 227, 'JRPG': 224, 'RPG': 222, 'Fantasy': 215, 'Futuristic': 209, 'Casual': 207, 'Adventure': 200, 'Strategy RPG': 195, 'Action-Adventure': 192, 'Turn-Based Tactics': 188, 'Action RPG': 186, '2D': 181, 'Modern': 175, 'Turn-Based Combat': 166, 'Old School': 154, 'Faith': 143, 'Mystery': 137, 'Superhero': 134}",True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
514660,BitMaster,Vladimir Shlapak,Sometimes You,,128,59,"100,000 .. 200,000",508,0,299,"English, Russian","Action, Indie",5,"{'Action': 48, 'Indie': 25, 'Twin Stick Shooter': 8}",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
514920,Crash Wheels,Quiet River,Quiet River,,797,138,"100,000 .. 200,000",182,4,499,English,"Indie, Racing",1,"{'Racing': 40, 'Indie': 23, 'Destruction': 19, 'Arcade': 16, 'Singleplayer': 16, 'Fast-Paced': 14, 'Difficult': 9, 'Multiplayer': 6}",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,AAA
514990,Outbreak,Dead Drop Studios LLC,Dead Drop Studios LLC,,69,44,"100,000 .. 200,000",57,0,999,English,"Action, Adventure, Indie, RPG",0,"{'Survival Horror': 420, 'Third-Person Shooter': 411, 'Dungeon Crawler': 410, 'Outbreak Sim': 407, 'PvE': 403, 'Shooter': 396, 'Action-Adventure': 393, 'Character Customization': 391, 'Female Protagonist': 389, 'RPG': 385, '2D': 379, 'Top-Down': 376, '2.5D': 372, 'Isometric': 363, 'Split Screen': 353, 'Third Person': 343, 'Horror': 338, 'Lore-Rich': 330, 'Post-apocalyptic': 322, 'Psychological Horror': 319}",False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
515180,Bus Simulator 18,stillalive studios,astragon Entertainment,,7748,1920,"500,000 .. 1,000,000",1587,265,3499,"English, French, German, Spanish - Spain, Czech, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Turkish, Korean",Simulation,281,"{'Simulation': 224, 'Automobile Sim': 210, 'Driving': 162, 'Multiplayer': 149, 'Realistic': 119, 'Open World': 107, 'Singleplayer': 93, 'Co-op': 58, 'First-Person': 33, 'Management': 31, 'Action': 16, 'Strategy': 12}",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,AAA
515220,F1 2017,"Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux), Electronic Arts",,4932,772,"200,000 .. 500,000",1826,0,999,"English, French, Italian, German, Spanish - Spain, Japanese, Polish, Portuguese - Brazil, Russian, Simplified Chinese","Racing, Simulation, Sports",187,"{'Racing': 197, 'Automobile Sim': 152, 'Sports': 112, 'Simulation': 109, 'Multiplayer': 92, 'Driving': 75, 'Realistic': 68, 'Singleplayer': 52, 'Co-op': 35, 'Action': 20, 'Strategy': 18, 'First-Person': 16, 'Controller': 5, 'VR': 5}",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,AAA
515470,Hyper color ball,Czester16,Back To Basics Gaming,,132,167,"200,000 .. 500,000",275,0,99,English,"Casual, Indie, Simulation",0,"{'Indie': 55, 'Casual': 25, 'Simulation': 23}",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
515690,Warriors of Vilvatikta,RPG Video,Back To Basics Gaming,,63,75,"500,000 .. 1,000,000",203,0,99,English,"Adventure, Indie, RPG",0,"{'RPG': 69, 'Indie': 24, 'Adventure': 20, 'RPGMaker': 11}",False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
516750,My Summer Car,Amistech Games,Amistech Games,,36189,2476,"1,000,000 .. 2,000,000",3246,10,1499,English,"Indie, Racing, Simulation, Early Access",1415,"{'Automobile Sim': 823, 'Simulation': 736, 'Driving': 666, 'Open World': 619, 'Survival': 502, 'Realistic': 491, 'Building': 469, 'Racing': 456, 'First-Person': 433, 'Singleplayer': 377, 'Early Access': 369, 'Funny': 350, 'Sandbox': 267, 'Perma Death': 262, 'Comedy': 261, 'Difficult': 258, 'Indie': 235, 'Adventure': 223, 'Puzzle': 186, 'Memes': 178}",False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,AAA
517630,Just Cause 4 Reloaded,Avalanche Studios,Square Enix,,13293,8680,"500,000 .. 1,000,000",1869,16,6903,"English, French, Italian, German, Spanish - Spain, Arabic, Portuguese - Brazil, Russian, Korean, Simplified Chinese, Traditional Chinese, Polish, Japanese","Action, Adventure",332,"{'Open World': 314, 'Action': 287, 'Destruction': 235, 'Singleplayer': 217, 'Adventure': 200, 'Sandbox': 192, 'Third-Person Shooter': 181, 'Shooter': 172, 'Physics': 149, 'Violent': 128, 'Funny': 110, 'Story Rich': 91, 'Gore': 90, 'Atmospheric': 84, 'Co-op': 66, 'FPS': 55, 'Driving': 52, 'Heist': 39, 'Third Person': 35, 'Comedy': 22}",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,AAA
517710,Redout: Enhanced Edition,34BigThings srl,34BigThings srl,,3494,541,"100,000 .. 200,000",217,0,3499,"English, Italian, Spanish - Spain, French, German, Russian, Portuguese - Brazil, Simplified Chinese, Japanese, Korean, Portuguese, Traditional Chinese",Racing,8,"{'Racing': 305, 'Automobile Sim': 195, 'Futuristic': 162, 'Fast-Paced': 119, 'Great Soundtrack': 99, 'Sci-fi': 88, 'Indie': 80, 'Multiplayer': 78, 'VR': 76, 'Colorful': 70, 'Singleplayer': 61, 'Arcade': 56, 'Driving': 45, 'Difficult': 44, 'Split Screen': 43, 'Space': 41, 'Simulation': 40, 'Atmospheric': 39, 'Action': 38, 'Sports': 21}",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,AAA
517790,Caesar 3,Impressions Games,Activision,,1105,107,"200,000 .. 500,000",52,0,599,English,"Simulation, Strategy",153,"{'City Builder': 80, 'Strategy': 79, 'Simulation': 63, 'Rome': 46, 'Historical': 42, 'Classic': 41, 'Management': 17, 'Isometric': 15, 'Singleplayer': 10}",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,AAA
